automobile_factory_id;automobile_model_id
246;2994
246;2995
246;2996
246;2997
246;2998
246;2999
246;3000
246;3001
246;3002
246;3003
246;3004
246;3005
247;3006
248;3007
248;3008
248;3009
248;3010
248;3011
248;3012
248;3013
248;3014
248;3015
248;3016
248;3017
248;3018
249;3019
249;3020
250;3021
250;3022
250;3023
250;3024
250;3025
250;3026
250;3027
250;3028
250;3029
250;3030
250;3031
250;3032
250;3033
250;3034
250;3035
250;3036
250;3037
250;3038
250;3039
250;3040
250;3041
250;3042
250;3043
250;3044
250;3045
250;3046
250;3047
250;3048
250;3049
250;3050
250;3051
250;3052
250;3053
251;3054
252;3055
253;3056
253;3057
253;3058
253;3059
253;3060
253;3061
253;3062
254;3063
254;3064
254;3065
254;3066
254;3067
254;3068
254;3069
254;3070
254;3071
254;3072
254;3073
254;3074
255;3075
255;3076
255;3077
255;3078
255;3079
255;3080
255;3081
255;3082
255;3083
255;3084
255;3085
255;3086
255;3087
255;3088
255;3089
255;3090
255;3091
255;3092
255;3093
255;3094
255;3095
255;3096
255;3097
255;3098
255;3099
255;3100
255;3101
255;3102
255;3103
255;3104
255;3105
255;3106
255;3107
255;3108
255;3109
255;3110
255;3111
255;3112
255;3113
255;3114
255;3115
255;3116
255;3117
255;3118
255;3119
255;3120
255;3121
255;3122
255;3123
255;3124
255;3125
255;3126
255;3127
255;3128
255;3129
255;3130
255;3131
255;3132
255;3133
255;3134
255;3135
255;3136
255;3137
255;3138
255;3139
255;3140
255;3141
255;3142
255;3143
255;3144
255;3145
255;3146
255;3147
255;3148
255;3149
255;3150
255;3151
255;3152
255;3153
255;3154
255;3155
255;3156
255;3157
255;3158
255;3159
255;3160
255;3161
255;3162
255;3163
255;3164
255;3165
255;3166
255;3167
255;3168
255;3169
255;3170
255;3171
255;3172
255;3173
255;3174
255;3175
255;3176
255;3177
255;3178
255;3179
255;3180
255;3181
255;3182
255;3183
255;3184
255;3185
255;3186
255;3187
255;3188
255;3189
255;3190
255;3191
255;3192
255;3193
255;3194
255;3195
255;3196
255;3197
255;3198
255;3199
255;3200
255;3201
255;3202
255;3203
255;3204
256;3205
256;3206
256;3207
257;3208
258;3209
258;3210
258;3211
258;3212
258;3213
258;3214
258;3215
258;3216
258;3217
258;3218
258;3219
258;3220
258;3221
258;3222
258;3223
258;3224
258;3225
258;3226
258;3227
258;3228
258;3229
258;3230
259;3231
259;3232
259;3233
259;3234
259;3235
259;3236
260;3237
260;3238
260;3239
260;3240
260;3241
260;3242
260;3243
260;3244
260;3245
260;3246
260;3247
260;3248
260;3249
260;3250
260;3251
260;3252
260;3253
260;3254
260;3255
260;3256
260;3257
260;3258
260;3259
260;3260
260;3261
260;3262
260;3263
260;3264
260;3265
260;3266
260;3267
260;3268
260;3269
260;3270
260;3271
260;3272
260;3273
260;3274
260;3275
260;3276
260;3277
260;3278
260;3279
260;3280
260;3281
260;3282
260;3283
260;3284
260;3285
260;3286
260;3287
261;3288
261;3289
261;3290
261;3291
261;3292
261;3293
261;3294
261;3295
261;3296
262;3297
263;3298
264;3299
264;3300
264;3301
264;3302
264;3303
264;3304
264;3305
265;3306
265;3307
265;3308
265;3309
266;3310
267;3311
267;3312
267;3313
267;3314
267;3315
267;3316
267;3317
267;3318
267;3319
268;3320
268;3321
268;3322
269;3323
269;3324
270;3325
270;3326
270;3327
270;3328
270;3329
270;3330
270;3331
270;3332
271;3333
271;3334
271;3335
271;3336
271;3337
271;3338
271;3339
271;3340
271;3341
271;3342
271;3343
271;3344
271;3345
271;3346
271;3347
271;3348
271;3349
271;3350
271;3351
271;3352
271;3353
271;3354
271;3355
271;3356
271;3357
271;3358
271;3359
271;3360
271;3361
271;3362
271;3363
271;3364
271;3365
271;3366
271;3367
271;3368
271;3369
271;3370
271;3371
271;3372
271;3373
271;3374
271;3375
271;3376
271;3377
271;3378
271;3379
271;3380
271;3381
271;3382
271;3383
271;3384
271;3385
272;3386
272;3387
272;3388
273;3389
274;3390
275;3391
275;3392
275;3393
275;3394
275;3395
275;3396
275;3397
275;3398
275;3399
275;3400
275;3401
275;3402
275;3403
275;3404
275;3405
275;3406
275;3407
275;3408
275;3409
275;3410
275;3411
276;3412
277;3413
277;3414
277;3415
277;3416
277;3417
278;3418
278;3419
278;3420
278;3421
278;3422
278;3423
278;3424
278;3425
278;3426
278;3427
278;3428
278;3429
278;3430
278;3431
278;3432
278;3433
278;3434
278;3435
278;3436
278;3437
278;3438
278;3439
278;3440
278;3441
278;3442
278;3443
278;3444
278;3445
278;3446
279;3447
279;3448
279;3449
279;3450
279;3451
279;3452
279;3453
279;3454
279;3455
279;3456
279;3457
279;3458
279;3459
279;3460
279;3461
279;3462
279;3463
279;3464
279;3465
279;3466
279;3467
279;3468
279;3469
280;3470
280;3471
281;3472
281;3473
281;3474
281;3475
281;3476
281;3477
281;3478
281;3479
281;3480
281;3481
281;3482
282;3483
282;3484
282;3485
282;3486
282;3487
282;3488
282;3489
282;3490
282;3491
282;3492
282;3493
282;3494
282;3495
282;3496
282;3497
282;3498
282;3499
282;3500
283;3501
283;3502
284;3503
284;3504
285;3505
286;3506
287;3507
288;3508
288;3509
289;3510
290;3511
291;3512
292;3513
292;3514
292;3515
292;3516
293;3517
293;3518
293;3519
293;3520
293;3521
294;3522
295;3523
296;3524
297;3525
297;3526
297;3527
297;3528
297;3529
297;3530
297;3531
297;3532
297;3533
297;3534
297;3535
297;3536
297;3537
297;3538
297;3539
297;3540
297;3541
297;3542
297;3543
297;3544
297;3545
297;3546
297;3547
297;3548
297;3549
297;3550
297;3551
297;3552
297;3553
297;3554
297;3555
297;3556
297;3557
297;3558
297;3559
297;3560
297;3561
297;3562
297;3563
297;3564
297;3565
297;3566
297;3567
297;3568
297;3569
297;3570
297;3571
297;3572
297;3573
297;3574
297;3575
297;3576
297;3577
297;3578
297;3579
297;3580
297;3581
297;3582
297;3583
297;3584
297;3585
297;3586
297;3587
297;3588
297;3589
297;3590
297;3591
297;3592
297;3593
297;3594
297;3595
297;3596
297;3597
297;3598
297;3599
297;3600
297;3601
298;3602
298;3603
298;3604
299;3605
299;3606
299;3607
300;3608
301;3609
301;3610
301;3611
302;3612
302;3613
303;3614
303;3615
303;3616
303;3617
303;3618
303;3619
303;3620
303;3621
303;3622
303;3623
303;3624
303;3625
303;3626
303;3627
303;3628
303;3629
303;3630
303;3631
304;3632
304;3633
304;3634
304;3635
304;3636
304;3637
304;3638
304;3639
304;3640
304;3641
304;3642
304;3643
304;3644
304;3645
304;3646
304;3647
304;3648
304;3649
304;3650
305;3651
306;3652
307;3653
307;3654
307;3655
307;3656
307;3657
307;3658
307;3659
307;3660
307;3661
307;3662
307;3663
307;3664
307;3665
307;3666
307;3667
307;3668
307;3669
307;3670
308;3671
308;3672
309;3673
310;3674
310;3675
310;3676
310;3677
310;3678
310;3679
310;3680
310;3681
310;3682
310;3683
310;3684
310;3685
310;3686
310;3687
311;3688
312;3689
312;3690
312;3691
312;3692
313;3693
313;3694
314;3695
314;3696
314;3697
314;3698
314;3699
314;3700
314;3701
314;3702
315;3703
315;3704
316;3705
317;3706
317;3707
317;3708
317;3709
317;3710
317;3711
317;3712
317;3713
317;3714
317;3715
317;3716
317;3717
318;3718
318;3719
318;3720
318;3721
318;3722
318;3723
318;3724
318;3725
319;3726
319;3727
320;3728
321;3729
321;3730
321;3731
321;3732
321;3733
321;3734
321;3735
321;3736
321;3737
321;3738
321;3739
321;3740
321;3741
321;3742
321;3743
321;3744
321;3745
321;3746
321;3747
321;3748
321;3749
322;3750
322;3751
322;3752
322;3753
323;3754
323;3755
323;3756
323;3757
323;3758
323;3759
325;3760
325;3761
326;3762
326;3763
327;3764
327;3765
327;3766
327;3767
327;3768
327;3769
327;3770
327;3771
327;3772
327;3773
327;3774
327;3775
327;3776
327;3777
327;3778
327;3779
327;3780
327;3781
327;3782
327;3783
327;3784
327;3785
327;3786
327;3787
327;3788
327;3789
327;3790
327;3791
327;3792
327;3793
327;3794
327;3795
327;3796
328;3797
328;3798
329;3799
330;3800
330;3801
330;3802
330;3803
330;3804
330;3805
331;3806
331;3807
331;3808
331;3809
332;3810
332;3811
332;3812
332;3813
333;3814
333;3815
333;3816
333;3817
334;3818
334;3819
334;3820
334;3821
334;3822
334;3823
334;3824
334;3825
334;3826
334;3827
334;3828
334;3829
334;3830
334;3831
335;3832
336;3833
336;3834
337;3835
337;3836
337;3837
337;3838
337;3839
337;3840
337;3841
337;3842
337;3843
337;3844
337;3845
337;3846
337;3847
337;3848
337;3849
337;3850
337;3851
337;3852
337;3853
338;3854
339;3855
339;3856
340;3857
341;3858
341;3859
341;3860
341;3861
341;3862
341;3863
341;3864
341;3865
341;3866
341;3867
341;3868
341;3869
341;3870
341;3871
341;3872
341;3873
341;3874
341;3875
341;3876
341;3877
341;3878
341;3879
341;3880
341;3881
341;3882
341;3883
341;3884
341;3885
341;3886
341;3887
341;3888
341;3889
341;3890
341;3891
341;3892
341;3893
341;3894
341;3895
341;3896
341;3897
341;3898
341;3899
341;3900
341;3901
341;3902
341;3903
342;3904
342;3905
342;3906
342;3907
342;3908
342;3909
342;3910
342;3911
342;3912
342;3913
342;3914
342;3915
342;3916
342;3917
342;3918
342;3919
342;3920
342;3921
342;3922
342;3923
342;3924
342;3925
342;3926
342;3927
342;3928
342;3929
342;3930
342;3931
342;3932
342;3933
342;3934
342;3935
342;3936
342;3937
342;3938
342;3939
342;3940
342;3941
342;3942
342;3943
342;3944
342;3945
342;3946
342;3947
342;3948
342;3949
342;3950
342;3951
342;3952
342;3953
342;3954
342;3955
342;3956
342;3957
343;3958
343;3959
343;3960
343;3961
343;3962
343;3963
343;3964
343;3965
343;3966
344;3967
344;3968
344;3969
344;3970
344;3971
344;3972
344;3973
345;3974
345;3975
345;3976
345;3977
345;3978
345;3979
345;3980
346;3981
346;3982
346;3983
346;3984
347;3985
347;3986
347;3987
347;3988
347;3989
347;3990
347;3991
347;3992
347;3993
347;3994
347;3995
347;3996
348;3997
348;3998
348;3999
348;4000
348;4001
348;4002
348;4003
348;4004
349;4005
350;4006
350;4007
350;4008
350;4009
351;4010
351;4011
351;4012
351;4013
351;4014
351;4015
352;4016
353;4017
354;4018
354;4019
355;4020
356;4021
356;4022
356;4023
356;4024
356;4025
357;4026
357;4027
357;4028
357;4029
357;4030
357;4031
357;4032
357;4033
357;4034
357;4035
357;4036
357;4037
357;4038
357;4039
357;4040
357;4041
357;4042
357;4043
357;4044
357;4045
357;4046
357;4047
357;4048
357;4049
357;4050
357;4051
357;4052
357;4053
357;4054
357;4055
357;4056
357;4057
357;4058
357;4059
357;4060
357;4061
357;4062
357;4063
357;4064
357;4065
357;4066
357;4067
357;4068
357;4069
357;4070
357;4071
357;4072
357;4073
357;4074
357;4075
357;4076
357;4077
357;4078
357;4079
357;4080
357;4081
357;4082
357;4083
357;4084
357;4085
357;4086
357;4087
357;4088
357;4089
357;4090
357;4091
357;4092
357;4093
357;4094
357;4095
357;4096
357;4097
357;4098
357;4099
357;4100
357;4101
357;4102
357;4103
357;4104
357;4105
357;4106
357;4107
357;4108
357;4109
357;4110
357;4111
357;4112
357;4113
357;4114
357;4115
357;4116
357;4117
357;4118
357;4119
357;4120
357;4121
357;4122
357;4123
357;4124
357;4125
357;4126
357;4127
357;4128
357;4129
357;4130
357;4131
357;4132
357;4133
357;4134
357;4135
357;4136
357;4137
357;4138
357;4139
357;4140
357;4141
357;4142
357;4143
357;4144
357;4145
357;4146
357;4147
357;4148
357;4149
357;4150
357;4151
357;4152
357;4153
357;4154
357;4155
357;4156
357;4157
357;4158
357;4159
357;4160
357;4161
357;4162
357;4163
357;4164
357;4165
357;4166
357;4167
357;4168
357;4169
357;4170
357;4171
357;4172
357;4173
357;4174
357;4175
357;4176
357;4177
357;4178
357;4179
357;4180
357;4181
357;4182
357;4183
357;4184
357;4185
357;4186
357;4187
357;4188
357;4189
357;4190
357;4191
357;4192
357;4193
357;4194
357;4195
357;4196
357;4197
357;4198
357;4199
357;4200
357;4201
357;4202
357;4203
357;4204
357;4205
357;4206
357;4207
357;4208
357;4209
357;4210
357;4211
357;4212
357;4213
357;4214
357;4215
357;4216
358;4217
358;4218
358;4219
358;4220
359;4221
360;4222
360;4223
360;4224
360;4225
360;4226
360;4227
360;4228
360;4229
360;4230
361;4231
361;4232
361;4233
361;4234
361;4235
361;4236
361;4237
361;4238
361;4239
361;4240
361;4241
361;4242
361;4243
361;4244
361;4245
361;4246
361;4247
361;4248
361;4249
361;4250
361;4251
361;4252
361;4253
361;4254
362;4255
362;4256
362;4257
362;4258
362;4259
362;4260
362;4261
362;4262
362;4263
362;4264
362;4265
362;4266
362;4267
362;4268
362;4269
363;4270
363;4271
363;4272
363;4273
363;4274
363;4275
363;4276
363;4277
363;4278
363;4279
364;4280
364;4281
364;4282
365;4283
365;4284
365;4285
365;4286
365;4287
365;4288
365;4289
365;4290
365;4291
365;4292
365;4293
365;4294
365;4295
365;4296
365;4297
365;4298
365;4299
365;4300
365;4301
365;4302
365;4303
365;4304
365;4305
365;4306
365;4307
365;4308
365;4309
366;4310
366;4311
366;4312
366;4313
366;4314
366;4315
366;4316
366;4317
366;4318
366;4319
366;4320
366;4321
366;4322
366;4323
366;4324
366;4325
366;4326
366;4327
366;4328
366;4329
366;4330
366;4331
366;4332
366;4333
366;4334
366;4335
366;4336
366;4337
366;4338
366;4339
366;4340
366;4341
366;4342
366;4343
366;4344
366;4345
366;4346
366;4347
366;4348
366;4349
367;4350
367;4351
368;4352
368;4353
368;4354
368;4355
369;4356
369;4357
369;4358
370;4359
370;4360
370;4361
370;4362
370;4363
371;4364
371;4365
371;4366
371;4367
371;4368
371;4369
372;4370
372;4371
372;4372
373;4373
373;4374
373;4375
373;4376
373;4377
373;4378
373;4379
373;4380
373;4381
373;4382
373;4383
373;4384
373;4385
373;4386
373;4387
373;4388
373;4389
373;4390
373;4391
373;4392
373;4393
373;4394
373;4395
373;4396
373;4397
373;4398
373;4399
373;4400
373;4401
373;4402
373;4403
373;4404
373;4405
373;4406
373;4407
373;4408
373;4409
373;4410
373;4411
373;4412
373;4413
373;4414
373;4415
373;4416
373;4417
373;4418
373;4419
373;4420
373;4421
373;4422
373;4423
373;4424
373;4425
373;4426
373;4427
373;4428
373;4429
373;4430
373;4431
373;4432
373;4433
373;4434
373;4435
373;4436
373;4437
373;4438
373;4439
373;4440
373;4441
373;4442
373;4443
373;4444
373;4445
373;4446
373;4447
373;4448
373;4449
373;4450
373;4451
373;4452
373;4453
373;4454
373;4455
373;4456
373;4457
373;4458
373;4459
373;4460
373;4461
373;4462
373;4463
373;4464
373;4465
373;4466
373;4467
374;4468
374;4469
374;4470
374;4471
374;4472
374;4473
374;4474
374;4475
374;4476
374;4477
374;4478
374;4479
374;4480
374;4481
374;4482
374;4483
374;4484
374;4485
374;4486
374;4487
374;4488
374;4489
374;4490
374;4491
374;4492
374;4493
374;4494
374;4495
374;4496
374;4497
374;4498
374;4499
374;4500
374;4501
374;4502
374;4503
374;4504
374;4505
374;4506
374;4507
374;4508
374;4509
374;4510
374;4511
374;4512
374;4513
374;4514
374;4515
374;4516
375;4517
375;4518
375;4519
376;4520
376;4521
376;4522
376;4523
376;4524
377;4525
378;4526
378;4527
378;4528
378;4529
379;4530
379;4531
380;4532
380;4533
380;4534
380;4535
381;4536
381;4537
382;4538
382;4539
382;4540
382;4541
382;4542
382;4543
382;4544
382;4545
382;4546
382;4547
382;4548
382;4549
383;4550
383;4551
384;4552
384;4553
384;4554
384;4555
385;4556
385;4557
385;4558
385;4559
385;4560
385;4561
385;4562
385;4563
385;4564
385;4565
385;4566
385;4567
385;4568
385;4569
385;4570
386;4571
386;4572
387;4573
387;4574
388;4575
389;4576
389;4577
390;4578
390;4579
390;4580
391;4581
391;4582
391;4583
391;4584
391;4585
391;4586
391;4587
391;4588
391;4589
391;4590
392;4591
393;4592
393;4593
393;4594
394;4595
394;4596
395;4597
396;4598
396;4599
396;4600
396;4601
397;4602
397;4603
397;4604
397;4605
397;4606
397;4607
397;4608
397;4609
397;4610
397;4611
397;4612
398;4613
398;4614
398;4615
398;4616
398;4617
398;4618
398;4619
399;4620
400;4621
400;4622
400;4623
401;4624
402;4625
403;4626
403;4627
403;4628
403;4629
404;4630
404;4631
404;4632
405;4633
405;4634
405;4635
405;4636
405;4637
405;4638
405;4639
405;4640
405;4641
405;4642
405;4643
405;4644
405;4645
406;4646
406;4647
406;4648
406;4649
406;4650
